experiment,seed,control,treatment,difference_treatment_minus_control,primary_metric,direction
auto_cue,30753,0.505,0.7216666666666667,0.21666666666666667,cue_success,greater
auto_cue,30806,0.49666666666666665,0.7366666666666667,0.24000000000000005,cue_success,greater
auto_cue,30859,0.5333333333333333,0.785,0.2516666666666667,cue_success,greater
auto_cue,30912,0.5066666666666667,0.7766666666666666,0.2699999999999999,cue_success,greater
auto_cue,30965,0.515,0.7666666666666667,0.2516666666666667,cue_success,greater
auto_cue,31018,0.48333333333333334,0.7516666666666667,0.26833333333333337,cue_success,greater
auto_cue,31071,0.51,0.735,0.22499999999999998,cue_success,greater
auto_cue,31124,0.49833333333333335,0.72,0.22166666666666662,cue_success,greater
auto_cue,31177,0.5466666666666666,0.74,0.19333333333333336,cue_success,greater
auto_cue,31230,0.49666666666666665,0.7733333333333333,0.27666666666666667,cue_success,greater
auto_cue,31283,0.49333333333333335,0.7366666666666667,0.24333333333333335,cue_success,greater
auto_cue,31336,0.495,0.7283333333333334,0.2333333333333334,cue_success,greater
auto_cue,31389,0.5,0.76,0.26,cue_success,greater
auto_cue,31442,0.495,0.745,0.25,cue_success,greater
auto_cue,31495,0.47833333333333333,0.73,0.25166666666666665,cue_success,greater
auto_cue,31548,0.515,0.7566666666666667,0.2416666666666667,cue_success,greater
auto_cue,31601,0.5,0.745,0.245,cue_success,greater
auto_cue,31654,0.49166666666666664,0.7483333333333333,0.25666666666666665,cue_success,greater
auto_cue,31707,0.5083333333333333,0.7866666666666666,0.2783333333333333,cue_success,greater
auto_cue,31760,0.53,0.765,0.235,cue_success,greater
auto_cue,31813,0.5016666666666667,0.7516666666666667,0.25,cue_success,greater
auto_cue,31866,0.5316666666666666,0.7633333333333333,0.2316666666666667,cue_success,greater
auto_cue,31919,0.49166666666666664,0.7316666666666667,0.24000000000000005,cue_success,greater
auto_cue,31972,0.5233333333333333,0.7483333333333333,0.22499999999999998,cue_success,greater
auto_cue,32025,0.485,0.74,0.255,cue_success,greater
auto_cue,32078,0.4683333333333333,0.7216666666666667,0.25333333333333335,cue_success,greater
auto_cue,32131,0.495,0.745,0.25,cue_success,greater
auto_cue,32184,0.4633333333333333,0.7316666666666667,0.26833333333333337,cue_success,greater
auto_cue,32237,0.48833333333333334,0.7533333333333333,0.26499999999999996,cue_success,greater
auto_cue,32290,0.515,0.78,0.265,cue_success,greater
auto_cue,32343,0.4633333333333333,0.7283333333333334,0.26500000000000007,cue_success,greater
auto_cue,32396,0.5333333333333333,0.7833333333333333,0.25,cue_success,greater
auto_cue,32449,0.5316666666666666,0.7583333333333333,0.22666666666666668,cue_success,greater
auto_cue,32502,0.49166666666666664,0.7416666666666667,0.25000000000000006,cue_success,greater
auto_cue,32555,0.49,0.7566666666666667,0.2666666666666667,cue_success,greater
auto_cue,32608,0.505,0.745,0.24,cue_success,greater
auto_cue,32661,0.51,0.76,0.25,cue_success,greater
auto_cue,32714,0.48,0.7316666666666667,0.2516666666666667,cue_success,greater
auto_cue,32767,0.5016666666666667,0.7333333333333333,0.23166666666666658,cue_success,greater
auto_cue,32820,0.5083333333333333,0.7466666666666667,0.2383333333333334,cue_success,greater
auto_cue,32873,0.515,0.745,0.22999999999999998,cue_success,greater
auto_cue,32926,0.505,0.7266666666666667,0.22166666666666668,cue_success,greater
auto_cue,32979,0.47,0.7233333333333334,0.2533333333333334,cue_success,greater
auto_cue,33032,0.49333333333333335,0.7483333333333333,0.25499999999999995,cue_success,greater
auto_cue,33085,0.5066666666666667,0.7716666666666666,0.2649999999999999,cue_success,greater
auto_cue,33138,0.5083333333333333,0.7616666666666667,0.2533333333333334,cue_success,greater
curiosity,30011,1.0,2.0,1.0,useful_discoveries,greater
curiosity,30064,1.0,3.0,2.0,useful_discoveries,greater
curiosity,30117,0.0,2.0,2.0,useful_discoveries,greater
curiosity,30170,2.0,2.0,0.0,useful_discoveries,greater
curiosity,30223,0.0,2.0,2.0,useful_discoveries,greater
curiosity,30276,2.0,5.0,3.0,useful_discoveries,greater
curiosity,30329,4.0,4.0,0.0,useful_discoveries,greater
curiosity,30382,1.0,4.0,3.0,useful_discoveries,greater
curiosity,30435,2.0,2.0,0.0,useful_discoveries,greater
curiosity,30488,2.0,1.0,-1.0,useful_discoveries,greater
curiosity,30541,1.0,3.0,2.0,useful_discoveries,greater
curiosity,30594,1.0,2.0,1.0,useful_discoveries,greater
curiosity,30647,1.0,2.0,1.0,useful_discoveries,greater
curiosity,30700,2.0,5.0,3.0,useful_discoveries,greater
curiosity,30753,2.0,3.0,1.0,useful_discoveries,greater
curiosity,30806,1.0,3.0,2.0,useful_discoveries,greater
curiosity,30859,1.0,2.0,1.0,useful_discoveries,greater
curiosity,30912,2.0,4.0,2.0,useful_discoveries,greater
curiosity,30965,1.0,3.0,2.0,useful_discoveries,greater
curiosity,31018,2.0,3.0,1.0,useful_discoveries,greater
curiosity,31071,1.0,2.0,1.0,useful_discoveries,greater
curiosity,31124,2.0,3.0,1.0,useful_discoveries,greater
curiosity,31177,1.0,2.0,1.0,useful_discoveries,greater
curiosity,31230,1.0,2.0,1.0,useful_discoveries,greater
curiosity,31283,1.0,2.0,1.0,useful_discoveries,greater
curiosity,31336,2.0,3.0,1.0,useful_discoveries,greater
curiosity,31389,2.0,5.0,3.0,useful_discoveries,greater
curiosity,31442,3.0,1.0,-2.0,useful_discoveries,greater
curiosity,31495,1.0,3.0,2.0,useful_discoveries,greater
curiosity,31548,1.0,4.0,3.0,useful_discoveries,greater
curiosity,31601,1.0,4.0,3.0,useful_discoveries,greater
curiosity,31654,1.0,2.0,1.0,useful_discoveries,greater
curiosity,31707,2.0,4.0,2.0,useful_discoveries,greater
curiosity,31760,2.0,3.0,1.0,useful_discoveries,greater
curiosity,31813,0.0,3.0,3.0,useful_discoveries,greater
curiosity,31866,2.0,3.0,1.0,useful_discoveries,greater
curiosity,31919,0.0,2.0,2.0,useful_discoveries,greater
curiosity,31972,1.0,2.0,1.0,useful_discoveries,greater
curiosity,32025,2.0,5.0,3.0,useful_discoveries,greater
curiosity,32078,2.0,3.0,1.0,useful_discoveries,greater
curiosity,32131,1.0,3.0,2.0,useful_discoveries,greater
curiosity,32184,0.0,3.0,3.0,useful_discoveries,greater
curiosity,32237,1.0,2.0,1.0,useful_discoveries,greater
curiosity,32290,2.0,2.0,0.0,useful_discoveries,greater
curiosity,32343,1.0,3.0,2.0,useful_discoveries,greater
curiosity,32396,1.0,2.0,1.0,useful_discoveries,greater
curiosity,32449,1.0,4.0,3.0,useful_discoveries,greater
curiosity,32502,1.0,2.0,1.0,useful_discoveries,greater
curiosity,32555,1.0,2.0,1.0,useful_discoveries,greater
curiosity,32608,1.0,3.0,2.0,useful_discoveries,greater
curiosity,32661,1.0,1.0,0.0,useful_discoveries,greater
curiosity,32714,1.0,3.0,2.0,useful_discoveries,greater
curiosity,32767,0.0,1.0,1.0,useful_discoveries,greater
curiosity,32820,1.0,2.0,1.0,useful_discoveries,greater
curiosity,32873,1.0,3.0,2.0,useful_discoveries,greater
curiosity,32926,1.0,3.0,2.0,useful_discoveries,greater
curiosity,32979,2.0,2.0,0.0,useful_discoveries,greater
curiosity,33032,1.0,2.0,1.0,useful_discoveries,greater
curiosity,33085,1.0,2.0,1.0,useful_discoveries,greater
curiosity,33138,1.0,3.0,2.0,useful_discoveries,greater
intuition,30011,1.0,0.50964,-0.49036,decision_cost,less
intuition,30064,1.0,0.49651999999999985,-0.5034800000000001,decision_cost,less
intuition,30117,1.0,0.53506,-0.46494,decision_cost,less
intuition,30170,1.0,0.5399799999999999,-0.4600200000000001,decision_cost,less
intuition,30223,1.0,0.5268599999999999,-0.4731400000000001,decision_cost,less
intuition,30276,1.0,0.4374799999999999,-0.5625200000000001,decision_cost,less
intuition,30329,1.0,0.5465399999999999,-0.4534600000000001,decision_cost,less
intuition,30382,1.0,0.45224,-0.54776,decision_cost,less
intuition,30435,1.0,0.47683999999999993,-0.5231600000000001,decision_cost,less
intuition,30488,1.0,0.5079999999999999,-0.4920000000000001,decision_cost,less
intuition,30541,1.0,0.5612999999999999,-0.4387000000000001,decision_cost,less
intuition,30594,1.0,0.42763999999999996,-0.57236,decision_cost,less
intuition,30647,1.0,0.4629,-0.5371,decision_cost,less
intuition,30700,1.0,0.467,-0.5329999999999999,decision_cost,less
intuition,30753,1.0,0.4284599999999999,-0.5715400000000002,decision_cost,less
intuition,30806,1.0,0.6227999999999999,-0.3772000000000001,decision_cost,less
intuition,30859,1.0,0.4489599999999999,-0.5510400000000001,decision_cost,less
intuition,30912,1.0,0.6145999999999999,-0.3854000000000001,decision_cost,less
intuition,30965,1.0,0.4169799999999999,-0.5830200000000001,decision_cost,less
intuition,31018,1.0,0.46043999999999996,-0.53956,decision_cost,less
intuition,31071,1.0,0.47273999999999994,-0.5272600000000001,decision_cost,less
intuition,31124,1.0,0.38909999999999995,-0.6109,decision_cost,less
intuition,31177,1.0,0.48667999999999995,-0.51332,decision_cost,less
intuition,31230,1.0,0.46043999999999996,-0.53956,decision_cost,less
intuition,31283,1.0,0.40057999999999994,-0.5994200000000001,decision_cost,less
intuition,31336,1.0,0.6145999999999999,-0.3854000000000001,decision_cost,less
intuition,31389,1.0,0.42435999999999996,-0.57564,decision_cost,less
intuition,31442,1.0,0.49405999999999994,-0.5059400000000001,decision_cost,less
intuition,31495,1.0,0.50308,-0.49692000000000003,decision_cost,less
intuition,31548,1.0,0.5014399999999999,-0.4985600000000001,decision_cost,less
intuition,31601,1.0,0.46126,-0.53874,decision_cost,less
intuition,31654,1.0,0.46617999999999993,-0.5338200000000001,decision_cost,less
intuition,31707,1.0,0.34728,-0.65272,decision_cost,less
intuition,31760,1.0,0.3727,-0.6273,decision_cost,less
intuition,31813,1.0,0.5301399999999998,-0.46986000000000017,decision_cost,less
intuition,31866,1.0,0.49979999999999997,-0.5002,decision_cost,less
intuition,31919,1.0,0.5555599999999999,-0.44444000000000006,decision_cost,less
intuition,31972,1.0,0.4087799999999999,-0.5912200000000001,decision_cost,less
intuition,32025,1.0,0.46617999999999993,-0.5338200000000001,decision_cost,less
intuition,32078,1.0,0.42928,-0.57072,decision_cost,less
intuition,32131,1.0,0.51784,-0.48216000000000003,decision_cost,less
intuition,32184,1.0,0.5629399999999998,-0.4370600000000002,decision_cost,less
intuition,32237,1.0,0.49815999999999994,-0.5018400000000001,decision_cost,less
intuition,32290,1.0,0.46945999999999993,-0.53054,decision_cost,less
intuition,32343,1.0,0.5317799999999999,-0.4682200000000001,decision_cost,less
intuition,32396,1.0,0.40795999999999993,-0.5920400000000001,decision_cost,less
intuition,32449,1.0,0.52604,-0.47396000000000005,decision_cost,less
intuition,32502,1.0,0.40057999999999994,-0.5994200000000001,decision_cost,less
intuition,32555,1.0,0.5145599999999999,-0.4854400000000001,decision_cost,less
intuition,32608,1.0,0.39237999999999995,-0.60762,decision_cost,less
intuition,32661,1.0,0.4563399999999999,-0.54366,decision_cost,less
intuition,32714,1.0,0.58426,-0.41574,decision_cost,less
intuition,32767,1.0,0.46945999999999993,-0.53054,decision_cost,less
intuition,32820,1.0,0.5317799999999998,-0.4682200000000002,decision_cost,less
intuition,32873,1.0,0.3964799999999999,-0.6035200000000001,decision_cost,less
intuition,32926,1.0,0.4997999999999999,-0.5002000000000001,decision_cost,less
intuition,32979,1.0,0.54818,-0.45182,decision_cost,less
intuition,33032,1.0,0.4989799999999999,-0.50102,decision_cost,less
intuition,33085,1.0,0.5768799999999998,-0.42312000000000016,decision_cost,less
intuition,33138,1.0,0.49077999999999994,-0.50922,decision_cost,less
bootstrapping,30011,0.7257142857142858,0.8942857142857142,0.16857142857142848,fewshot_accuracy,greater
bootstrapping,30064,0.62,0.8828571428571429,0.2628571428571429,fewshot_accuracy,greater
bootstrapping,30117,0.6714285714285714,0.8885714285714286,0.2171428571428572,fewshot_accuracy,greater
bootstrapping,30170,0.7714285714285715,0.8857142857142857,0.11428571428571421,fewshot_accuracy,greater
bootstrapping,30223,0.6857142857142857,0.88,0.19428571428571428,fewshot_accuracy,greater
bootstrapping,30276,0.7571428571428571,0.88,0.12285714285714289,fewshot_accuracy,greater
bootstrapping,30329,0.6685714285714286,0.8542857142857143,0.18571428571428572,fewshot_accuracy,greater
bootstrapping,30382,0.5685714285714286,0.8628571428571429,0.29428571428571426,fewshot_accuracy,greater
bootstrapping,30435,0.76,0.8714285714285714,0.11142857142857143,fewshot_accuracy,greater
bootstrapping,30488,0.74,0.8771428571428571,0.13714285714285712,fewshot_accuracy,greater
bootstrapping,30541,0.6171428571428571,0.8628571428571429,0.24571428571428577,fewshot_accuracy,greater
bootstrapping,30594,0.7885714285714286,0.8714285714285714,0.08285714285714285,fewshot_accuracy,greater
bootstrapping,30647,0.6571428571428571,0.8657142857142858,0.20857142857142863,fewshot_accuracy,greater
bootstrapping,30700,0.7171428571428572,0.8742857142857143,0.15714285714285714,fewshot_accuracy,greater
bootstrapping,30753,0.5857142857142857,0.8742857142857143,0.2885714285714286,fewshot_accuracy,greater
bootstrapping,30806,0.6885714285714286,0.8628571428571429,0.17428571428571427,fewshot_accuracy,greater
bootstrapping,30859,0.7914285714285715,0.8685714285714285,0.07714285714285707,fewshot_accuracy,greater
bootstrapping,30912,0.7257142857142858,0.8742857142857143,0.14857142857142858,fewshot_accuracy,greater
bootstrapping,30965,0.64,0.86,0.21999999999999997,fewshot_accuracy,greater
bootstrapping,31018,0.7628571428571429,0.8857142857142857,0.12285714285714278,fewshot_accuracy,greater
bootstrapping,31071,0.76,0.8628571428571429,0.10285714285714287,fewshot_accuracy,greater
bootstrapping,31124,0.7971428571428572,0.8657142857142858,0.06857142857142862,fewshot_accuracy,greater
bootstrapping,31177,0.72,0.8942857142857142,0.17428571428571427,fewshot_accuracy,greater
bootstrapping,31230,0.8228571428571428,0.8685714285714285,0.04571428571428571,fewshot_accuracy,greater
bootstrapping,31283,0.7542857142857143,0.84,0.08571428571428563,fewshot_accuracy,greater
bootstrapping,31336,0.78,0.8714285714285714,0.09142857142857141,fewshot_accuracy,greater
bootstrapping,31389,0.8057142857142857,0.8942857142857142,0.08857142857142852,fewshot_accuracy,greater
bootstrapping,31442,0.7742857142857142,0.8342857142857143,0.06000000000000005,fewshot_accuracy,greater
bootstrapping,31495,0.7628571428571429,0.88,0.1171428571428571,fewshot_accuracy,greater
bootstrapping,31548,0.6914285714285714,0.8885714285714286,0.19714285714285718,fewshot_accuracy,greater
bootstrapping,31601,0.8,0.8571428571428571,0.05714285714285705,fewshot_accuracy,greater
bootstrapping,31654,0.7085714285714285,0.8342857142857143,0.12571428571428578,fewshot_accuracy,greater
bootstrapping,31707,0.8142857142857143,0.8857142857142857,0.0714285714285714,fewshot_accuracy,greater
bootstrapping,31760,0.6457142857142857,0.8342857142857143,0.1885714285714286,fewshot_accuracy,greater
bootstrapping,31813,0.7228571428571429,0.8314285714285714,0.10857142857142854,fewshot_accuracy,greater
bootstrapping,31866,0.5114285714285715,0.8771428571428571,0.36571428571428566,fewshot_accuracy,greater
bootstrapping,31919,0.7428571428571429,0.8228571428571428,0.07999999999999996,fewshot_accuracy,greater
bootstrapping,31972,0.6057142857142858,0.8857142857142857,0.2799999999999999,fewshot_accuracy,greater
bootstrapping,32025,0.6085714285714285,0.8971428571428571,0.2885714285714286,fewshot_accuracy,greater
bootstrapping,32078,0.7628571428571429,0.8771428571428571,0.11428571428571421,fewshot_accuracy,greater
bootstrapping,32131,0.6942857142857143,0.7514285714285714,0.05714285714285716,fewshot_accuracy,greater
bootstrapping,32184,0.7085714285714285,0.8971428571428571,0.1885714285714286,fewshot_accuracy,greater
bootstrapping,32237,0.6371428571428571,0.8742857142857143,0.2371428571428572,fewshot_accuracy,greater
bootstrapping,32290,0.8342857142857143,0.8942857142857142,0.05999999999999994,fewshot_accuracy,greater
bootstrapping,32343,0.6771428571428572,0.8742857142857143,0.19714285714285718,fewshot_accuracy,greater
bootstrapping,32396,0.76,0.8571428571428571,0.09714285714285709,fewshot_accuracy,greater
bootstrapping,32449,0.8085714285714286,0.8885714285714286,0.07999999999999996,fewshot_accuracy,greater
bootstrapping,32502,0.66,0.8,0.14,fewshot_accuracy,greater
bootstrapping,32555,0.6114285714285714,0.8514285714285714,0.24,fewshot_accuracy,greater
bootstrapping,32608,0.6942857142857143,0.86,0.1657142857142857,fewshot_accuracy,greater
bootstrapping,32661,0.66,0.84,0.17999999999999994,fewshot_accuracy,greater
bootstrapping,32714,0.76,0.8771428571428571,0.1171428571428571,fewshot_accuracy,greater
bootstrapping,32767,0.84,0.8942857142857142,0.05428571428571427,fewshot_accuracy,greater
bootstrapping,32820,0.7371428571428571,0.86,0.12285714285714289,fewshot_accuracy,greater
bootstrapping,32873,0.7971428571428572,0.8771428571428571,0.07999999999999996,fewshot_accuracy,greater
bootstrapping,32926,0.6371428571428571,0.8914285714285715,0.25428571428571434,fewshot_accuracy,greater
bootstrapping,32979,0.6457142857142857,0.8657142857142858,0.22000000000000008,fewshot_accuracy,greater
bootstrapping,33032,0.6457142857142857,0.9314285714285714,0.2857142857142857,fewshot_accuracy,greater
bootstrapping,33085,0.7428571428571429,0.8542857142857143,0.11142857142857143,fewshot_accuracy,greater
bootstrapping,33138,0.6514285714285715,0.88,0.22857142857142854,fewshot_accuracy,greater
shared_gltm,30011,0.5666666666666667,0.7933333333333333,0.22666666666666668,novice_accuracy,greater
shared_gltm,30064,0.5,0.82,0.31999999999999995,novice_accuracy,greater
shared_gltm,30117,0.5,0.82,0.31999999999999995,novice_accuracy,greater
shared_gltm,30170,0.5266666666666666,0.7733333333333333,0.2466666666666667,novice_accuracy,greater
shared_gltm,30223,0.54,0.8066666666666666,0.2666666666666666,novice_accuracy,greater
shared_gltm,30276,0.5,0.7933333333333333,0.29333333333333333,novice_accuracy,greater
shared_gltm,30329,0.5466666666666666,0.8266666666666667,0.28,novice_accuracy,greater
shared_gltm,30382,0.4666666666666667,0.7866666666666666,0.31999999999999995,novice_accuracy,greater
shared_gltm,30435,0.54,0.7866666666666666,0.2466666666666666,novice_accuracy,greater
shared_gltm,30488,0.6133333333333333,0.8733333333333333,0.26,novice_accuracy,greater
shared_gltm,30541,0.5333333333333333,0.8,0.2666666666666667,novice_accuracy,greater
shared_gltm,30594,0.5266666666666666,0.7933333333333333,0.2666666666666667,novice_accuracy,greater
shared_gltm,30647,0.58,0.86,0.28,novice_accuracy,greater
shared_gltm,30700,0.58,0.8,0.22000000000000008,novice_accuracy,greater
shared_gltm,30753,0.49333333333333335,0.8,0.3066666666666667,novice_accuracy,greater
shared_gltm,30806,0.54,0.86,0.31999999999999995,novice_accuracy,greater
shared_gltm,30859,0.5333333333333333,0.8866666666666667,0.3533333333333334,novice_accuracy,greater
shared_gltm,30912,0.56,0.8266666666666667,0.2666666666666666,novice_accuracy,greater
shared_gltm,30965,0.52,0.8466666666666667,0.32666666666666666,novice_accuracy,greater
shared_gltm,31018,0.5466666666666666,0.8133333333333334,0.2666666666666667,novice_accuracy,greater
shared_gltm,31071,0.5,0.82,0.31999999999999995,novice_accuracy,greater
shared_gltm,31124,0.5133333333333333,0.8133333333333334,0.30000000000000004,novice_accuracy,greater
shared_gltm,31177,0.48,0.8266666666666667,0.3466666666666667,novice_accuracy,greater
shared_gltm,31230,0.49333333333333335,0.8333333333333334,0.34,novice_accuracy,greater
shared_gltm,31283,0.5666666666666667,0.8,0.2333333333333334,novice_accuracy,greater
shared_gltm,31336,0.6066666666666667,0.88,0.2733333333333333,novice_accuracy,greater
shared_gltm,31389,0.5066666666666667,0.8266666666666667,0.31999999999999995,novice_accuracy,greater
shared_gltm,31442,0.5066666666666667,0.8533333333333334,0.3466666666666667,novice_accuracy,greater
shared_gltm,31495,0.48,0.8066666666666666,0.32666666666666666,novice_accuracy,greater
shared_gltm,31548,0.5133333333333333,0.8,0.28666666666666674,novice_accuracy,greater
shared_gltm,31601,0.54,0.84,0.29999999999999993,novice_accuracy,greater
shared_gltm,31654,0.5533333333333333,0.88,0.32666666666666666,novice_accuracy,greater
shared_gltm,31707,0.4666666666666667,0.8133333333333334,0.3466666666666667,novice_accuracy,greater
shared_gltm,31760,0.5266666666666666,0.86,0.33333333333333337,novice_accuracy,greater
shared_gltm,31813,0.5333333333333333,0.8733333333333333,0.33999999999999997,novice_accuracy,greater
shared_gltm,31866,0.5133333333333333,0.82,0.30666666666666664,novice_accuracy,greater
shared_gltm,31919,0.5466666666666666,0.8333333333333334,0.28666666666666674,novice_accuracy,greater
shared_gltm,31972,0.42,0.86,0.44,novice_accuracy,greater
shared_gltm,32025,0.48,0.82,0.33999999999999997,novice_accuracy,greater
shared_gltm,32078,0.5333333333333333,0.8533333333333334,0.32000000000000006,novice_accuracy,greater
shared_gltm,32131,0.5066666666666667,0.86,0.3533333333333333,novice_accuracy,greater
shared_gltm,32184,0.5333333333333333,0.8066666666666666,0.2733333333333333,novice_accuracy,greater
shared_gltm,32237,0.54,0.8333333333333334,0.29333333333333333,novice_accuracy,greater
shared_gltm,32290,0.5133333333333333,0.82,0.30666666666666664,novice_accuracy,greater
shared_gltm,32343,0.56,0.78,0.21999999999999997,novice_accuracy,greater
shared_gltm,32396,0.5533333333333333,0.8,0.2466666666666667,novice_accuracy,greater
shared_gltm,32449,0.52,0.8066666666666666,0.2866666666666666,novice_accuracy,greater
shared_gltm,32502,0.5066666666666667,0.7866666666666666,0.2799999999999999,novice_accuracy,greater
shared_gltm,32555,0.54,0.8066666666666666,0.2666666666666666,novice_accuracy,greater
shared_gltm,32608,0.4866666666666667,0.7933333333333333,0.30666666666666664,novice_accuracy,greater
shared_gltm,32661,0.6066666666666667,0.82,0.21333333333333326,novice_accuracy,greater
shared_gltm,32714,0.48,0.76,0.28,novice_accuracy,greater
shared_gltm,32767,0.5333333333333333,0.8733333333333333,0.33999999999999997,novice_accuracy,greater
shared_gltm,32820,0.5,0.8266666666666667,0.32666666666666666,novice_accuracy,greater
shared_gltm,32873,0.56,0.7866666666666666,0.22666666666666657,novice_accuracy,greater
shared_gltm,32926,0.6066666666666667,0.8066666666666666,0.19999999999999996,novice_accuracy,greater
shared_gltm,32979,0.5066666666666667,0.84,0.33333333333333326,novice_accuracy,greater
shared_gltm,33032,0.5733333333333334,0.8333333333333334,0.26,novice_accuracy,greater
shared_gltm,33085,0.5266666666666666,0.8333333333333334,0.30666666666666675,novice_accuracy,greater
shared_gltm,33138,0.48,0.8533333333333334,0.3733333333333334,novice_accuracy,greater
validator_reflection,30011,0.016666666666666666,0.0018333333333333333,-0.014833333333333334,unsafe_execution_rate,less
validator_reflection,30064,0.019166666666666665,0.0008333333333333334,-0.018333333333333333,unsafe_execution_rate,less
validator_reflection,30117,0.0205,0.0003333333333333333,-0.020166666666666666,unsafe_execution_rate,less
validator_reflection,30170,0.015166666666666667,0.0006666666666666666,-0.0145,unsafe_execution_rate,less
validator_reflection,30223,0.0215,0.0006666666666666666,-0.020833333333333332,unsafe_execution_rate,less
validator_reflection,30276,0.018,0.0008333333333333334,-0.017166666666666667,unsafe_execution_rate,less
validator_reflection,30329,0.020833333333333332,0.0011666666666666668,-0.019666666666666666,unsafe_execution_rate,less
validator_reflection,30382,0.01633333333333333,0.0016666666666666668,-0.014666666666666665,unsafe_execution_rate,less
validator_reflection,30435,0.016166666666666666,0.0018333333333333333,-0.014333333333333333,unsafe_execution_rate,less
validator_reflection,30488,0.0195,0.002,-0.0175,unsafe_execution_rate,less
validator_reflection,30541,0.016666666666666666,0.0006666666666666666,-0.016,unsafe_execution_rate,less
validator_reflection,30594,0.016166666666666666,0.0003333333333333333,-0.01583333333333333,unsafe_execution_rate,less
validator_reflection,30647,0.017166666666666667,0.001,-0.016166666666666666,unsafe_execution_rate,less
validator_reflection,30700,0.0165,0.0013333333333333333,-0.015166666666666667,unsafe_execution_rate,less
validator_reflection,30753,0.015,0.0015,-0.0135,unsafe_execution_rate,less
validator_reflection,30806,0.015166666666666667,0.001,-0.014166666666666668,unsafe_execution_rate,less
validator_reflection,30859,0.020166666666666666,0.0006666666666666666,-0.0195,unsafe_execution_rate,less
validator_reflection,30912,0.0165,0.0015,-0.015000000000000001,unsafe_execution_rate,less
validator_reflection,30965,0.017833333333333333,0.0006666666666666666,-0.017166666666666667,unsafe_execution_rate,less
validator_reflection,31018,0.016666666666666666,0.0011666666666666668,-0.0155,unsafe_execution_rate,less
validator_reflection,31071,0.018166666666666668,0.0003333333333333333,-0.017833333333333333,unsafe_execution_rate,less
validator_reflection,31124,0.019666666666666666,0.0011666666666666668,-0.0185,unsafe_execution_rate,less
validator_reflection,31177,0.017666666666666667,0.0018333333333333333,-0.015833333333333335,unsafe_execution_rate,less
validator_reflection,31230,0.017,0.0015,-0.015500000000000002,unsafe_execution_rate,less
validator_reflection,31283,0.018333333333333333,0.0006666666666666666,-0.017666666666666667,unsafe_execution_rate,less
validator_reflection,31336,0.020833333333333332,0.0015,-0.01933333333333333,unsafe_execution_rate,less
validator_reflection,31389,0.0205,0.002,-0.018500000000000003,unsafe_execution_rate,less
validator_reflection,31442,0.016666666666666666,0.0006666666666666666,-0.016,unsafe_execution_rate,less
validator_reflection,31495,0.016166666666666666,0.0011666666666666668,-0.015,unsafe_execution_rate,less
validator_reflection,31548,0.0155,0.001,-0.014499999999999999,unsafe_execution_rate,less
validator_reflection,31601,0.017666666666666667,0.0015,-0.016166666666666666,unsafe_execution_rate,less
validator_reflection,31654,0.016,0.0011666666666666668,-0.014833333333333334,unsafe_execution_rate,less
validator_reflection,31707,0.0195,0.001,-0.0185,unsafe_execution_rate,less
validator_reflection,31760,0.019833333333333335,0.0013333333333333333,-0.018500000000000003,unsafe_execution_rate,less
validator_reflection,31813,0.0175,0.0013333333333333333,-0.01616666666666667,unsafe_execution_rate,less
validator_reflection,31866,0.0155,0.0011666666666666668,-0.014333333333333333,unsafe_execution_rate,less
validator_reflection,31919,0.017,0.0015,-0.015500000000000002,unsafe_execution_rate,less
validator_reflection,31972,0.015666666666666666,0.0006666666666666666,-0.015,unsafe_execution_rate,less
validator_reflection,32025,0.018333333333333333,0.001,-0.017333333333333333,unsafe_execution_rate,less
validator_reflection,32078,0.019,0.0015,-0.017499999999999998,unsafe_execution_rate,less
validator_reflection,32131,0.017666666666666667,0.0006666666666666666,-0.017,unsafe_execution_rate,less
validator_reflection,32184,0.016666666666666666,0.0016666666666666668,-0.015,unsafe_execution_rate,less
validator_reflection,32237,0.017833333333333333,0.0006666666666666666,-0.017166666666666667,unsafe_execution_rate,less
validator_reflection,32290,0.018833333333333334,0.0013333333333333333,-0.0175,unsafe_execution_rate,less
validator_reflection,32343,0.014333333333333333,0.0013333333333333333,-0.013,unsafe_execution_rate,less
validator_reflection,32396,0.014166666666666666,0.0018333333333333333,-0.012333333333333333,unsafe_execution_rate,less
validator_reflection,32449,0.0145,0.001,-0.013500000000000002,unsafe_execution_rate,less
validator_reflection,32502,0.018333333333333333,0.0005,-0.017833333333333333,unsafe_execution_rate,less
validator_reflection,32555,0.019333333333333334,0.0011666666666666668,-0.018166666666666668,unsafe_execution_rate,less
validator_reflection,32608,0.019833333333333335,0.0016666666666666668,-0.018166666666666668,unsafe_execution_rate,less
validator_reflection,32661,0.020166666666666666,0.0006666666666666666,-0.0195,unsafe_execution_rate,less
validator_reflection,32714,0.019,0.0016666666666666668,-0.017333333333333333,unsafe_execution_rate,less
validator_reflection,32767,0.0185,0.0011666666666666668,-0.017333333333333333,unsafe_execution_rate,less
validator_reflection,32820,0.018666666666666668,0.0011666666666666668,-0.0175,unsafe_execution_rate,less
validator_reflection,32873,0.017333333333333333,0.0023333333333333335,-0.015,unsafe_execution_rate,less
validator_reflection,32926,0.018666666666666668,0.0013333333333333333,-0.017333333333333336,unsafe_execution_rate,less
